time,flux,flux_err,tranum,plnum
863.238525390625,1.0000395449013293,0.0002929885663428,5,3
863.2589721679686,0.9999306113543576,0.0002929337908336,5,3
863.2793579101561,0.9997529378650768,0.0002929479467003,5,3
863.2998046875001,0.9996972140013384,0.0002927714207337,5,3
863.3202514648436,1.0001549617737315,0.0002927384828114,5,3
863.3406982421875,0.9999648764400264,0.0002927498716788,5,3
863.3611450195312,1.0005022384406794,0.0002927266495429,5,3
863.3815307617188,0.9999587005964024,0.0002926307511504,5,3
863.4019775390626,1.0001688535408757,0.0002925858548423,5,3
863.4224243164062,0.9998726324296374,0.0002924650707096,5,3
863.44287109375,0.9996362623453438,0.0002924272480449,5,3
881.2411499023436,1.0003000169586158,0.0002903383670405,16,1
881.2615966796876,1.0002864391685768,0.0002903018691454,16,1
881.2819824218751,1.000111769298459,0.0002903456988957,16,1
881.3024291992186,0.999298246701578,0.0002903060065249,16,1
881.3228759765626,0.999738170475571,0.00029029169917,16,1
881.3433227539061,1.0003968856721,0.0002903601439436,16,1
881.3637695312499,1.0000041322701263,0.000290339789993,16,1
881.3841552734374,0.9999121076289472,0.0002903062451678,16,1
881.4046020507811,0.9997247519323184,0.0002902841080353,16,1
881.425048828125,1.000043200978536,0.0002903272417531,16,1
881.4454956054686,0.99965251288412,0.0002903525925851,16,1
881.4659423828124,0.99999179432421,0.0002903986896638,16,1
881.4863281249999,0.9983315281046689,0.0002902721330849,16,1
881.5067749023436,0.9952576422615026,0.0002900176661772,16,1
881.5272216796876,0.9942004090540486,0.0002900202198129,16,1
881.5476684570311,0.9941864217533696,0.0002899869378995,16,1
881.5681152343751,0.9936148278674332,0.000289968336911,16,1
881.5885009765626,0.9937679570659066,0.0002900162637563,16,1
881.6089477539061,0.9941524126347226,0.0002900456582533,16,1
881.62939453125,0.9935876654788086,0.0002900383441389,16,1
881.6498413085938,0.9936640674568642,0.0002900989472886,16,1
881.6702880859374,0.9946613645252874,0.0002901185379883,16,1
881.6906738281249,0.9953650826391938,0.0002902228130183,16,1
881.7111206054686,0.9981914365571668,0.0002904549433289,16,1
881.7315673828125,0.999981936495645,0.000290591163956,16,1
881.7520141601561,0.9998458113418152,0.0002905600102087,16,1
881.7724609375001,0.9996747325336592,0.0002906674786681,16,1
881.7928466796876,1.0000537324122645,0.0002906849005243,16,1
881.8132934570311,0.9999057127108768,0.0002906403096476,16,1
881.8337402343751,1.0003484819510176,0.0002907847599426,16,1
881.8541870117186,0.9999413128492204,0.0002907445543618,16,1
881.8746337890625,1.000136521301353,0.0002908492563527,16,1
881.8950195312499,0.999611890027191,0.0002907958216075,16,1
881.9154663085938,1.0001609388213375,0.0002908997111513,16,1
881.9359130859375,0.9999327958127564,0.000290956754864,16,1
892.3778686523438,1.0000544772309423,0.0002914425232911,8,2
892.3982543945312,1.0000374808508363,0.0002914620862861,8,2
892.418701171875,0.9999729064493283,0.000291445520671,8,2
892.4391479492188,0.9997373931320194,0.0002914710628508,8,2
892.4595947265626,0.9998030767059916,0.0002914836006005,8,2
892.4800415039062,0.999704242375341,0.0002915192260669,8,2
892.5004272460939,0.9983293603081038,0.0002913915370758,8,2
892.5208740234374,0.9984202542054482,0.0002914771521427,8,2
892.5413208007811,0.9985551595272752,0.0002914871461803,8,2
892.5617675781249,0.999772751850884,0.0002915652448584,8,2
892.5821533203124,0.999975237755181,0.0002916221793594,8,2
892.6026000976562,0.9997683885659482,0.0002916430356142,8,2
892.623046875,0.9997586395458676,0.000291686965544,8,2
892.6434936523438,0.9996657213256542,0.0002917322767601,8,2
892.6639404296876,1.000285115501927,0.000291638886118,8,2
892.6843261718751,1.0001201545275655,0.0002917349487027,8,2
926.4007568359376,0.9995554104699326,0.000293763816383,17,1
926.4212036132812,0.9999548993776382,0.0002937621440662,17,1
926.4416503906252,1.0003356118399562,0.0002937819232803,17,1
926.4620361328126,1.0004679446210054,0.0002938229009182,17,1
926.482482910156,1.0005275832368263,0.0002938456773464,17,1
926.5029296875,1.0000061082364222,0.0002938229483812,17,1
926.5233764648436,0.9997603020360666,0.0002938002193708,17,1
926.5438232421876,0.9999089055850224,0.0002938445492093,17,1
926.5642089843752,0.9996932839502782,0.000293830850977,17,1
926.5846557617188,0.999881576132973,0.000293836961899,17,1
926.6051025390624,0.9995497047731714,0.0002938424319561,17,1
926.6255493164062,1.000109677978125,0.0002938949235605,17,1
926.64599609375,0.9973088424934304,0.0002937110014359,17,1
926.6663818359376,0.9950034274865768,0.0002935827403007,17,1
926.6868286132814,0.993446029368164,0.0002934715253703,17,1
926.707275390625,0.9938559314818644,0.0002934880913194,17,1
926.7277221679688,0.9938932570129556,0.0002935128611857,17,1
926.748107910156,0.9938894297072016,0.0002935159850293,17,1
926.7685546875,0.9942799135998686,0.0002935668299629,17,1
926.7890014648436,0.9939010528366896,0.0002935512285468,17,1
926.8094482421876,0.9938157180255796,0.0002935701309061,17,1
926.8298950195312,0.9944667622085102,0.0002936103314859,17,1
926.8707275390624,0.9991148010198082,0.0002939605871955,17,1
926.8911743164064,1.000177846915048,0.0002940785023871,17,1
926.91162109375,1.0000596611957917,0.0002940731868528,17,1
926.9320678710936,1.0002622033457187,0.000294080528864,17,1
926.9524536132812,1.00007393709178,0.0002940697684357,17,1
926.9729003906252,0.9994725855680274,0.0002940259630834,17,1
926.9933471679688,1.000046466339774,0.0002940634015302,17,1
927.0137939453124,0.9997852875019558,0.000294050186234,17,1
927.034240722656,1.0000892873490403,0.0002940944299582,17,1
927.0546264648436,1.0003847519875002,0.0002941076535726,17,1
927.0750732421876,0.9999875563608857,0.000294112671896,17,1
927.0955200195314,0.999707953931536,0.000294108315931,17,1
971.5595703125,1.0001259220706835,0.0002942622457424,18,1
971.5800170898434,1.00031938454538,0.0002943430089718,18,1
971.6004638671874,0.9998460380422618,0.0002943280881778,18,1
971.6209106445312,0.999722720085787,0.0002943315120636,18,1
971.6412963867188,1.000306427527986,0.0002943799508788,18,1
971.6617431640624,1.000172362130901,0.0002944173302457,18,1
971.682189941406,1.000089307976172,0.0002943965396975,18,1
971.70263671875,1.0000269108704198,0.0002944259142578,18,1
971.7230834960936,0.9997661455807056,0.0002944158275269,18,1
971.7434692382812,0.9992569886318016,0.0002944196008533,18,1
971.763916015625,0.999547068899346,0.0002944677200276,18,1
971.7843627929688,0.9994388933608096,0.0002944664284325,18,1
971.8048095703124,0.9959040717969282,0.0002942209388231,18,1
971.8251953125,0.9940920633046512,0.0002941124205825,18,1
971.8456420898436,0.994630161639518,0.0002941339507709,18,1
971.8660888671876,0.9948078262144334,0.000294160940417,18,1
971.8865356445312,0.9937771527617876,0.0002941000650856,18,1
971.9069824218752,0.9938665175062392,0.0002941461342274,18,1
971.9273681640624,0.9939288493374262,0.0002941431885365,18,1
971.9478149414062,0.9944604887923084,0.0002941958215151,18,1
971.96826171875,0.9942766992968008,0.0002941980602489,18,1
972.0090942382814,0.995889748350365,0.0002943306699884,18,1
972.0295410156248,0.9996820820898616,0.0002945822101594,18,1
972.0499877929688,0.9995572452435392,0.0002946992299169,18,1
972.0704345703124,1.000317985050193,0.0002948321876594,18,1
972.090881347656,0.999867505074826,0.0002946308372223,18,1
972.1112670898434,0.9994090149409866,0.0002946200776486,18,1
972.1317138671874,1.0003241902833189,0.0002948257769973,18,1
972.1521606445312,1.0001242928330891,0.0002948246593491,18,1
972.172607421875,0.99995586220624,0.0002947934147561,18,1
972.193054199219,0.99991611041766,0.0002948240778239,18,1
972.2134399414064,0.9997638726541376,0.0002948203419961,18,1
972.23388671875,1.0000842722142085,0.0002948330687131,18,1
972.2543334960936,1.0001699809200992,0.0002948422691909,18,1
977.6896362304688,0.9997174306502516,0.000294062292856,9,2
977.7100830078124,0.9999261137693262,0.0002940134800779,9,2
977.730529785156,1.000470491523572,0.0002940671423552,9,2
977.7509765625,1.0000541918399732,0.0002940584885888,9,2
977.7713623046876,1.0000129953318566,0.000294042587159,9,2
977.7918090820314,0.9995621870129068,0.0002939797057283,9,2
977.8122558593752,0.9987052150386316,0.0002938803588516,9,2
977.8327026367188,0.9986116267920688,0.0002938853358126,9,2
977.8531494140624,0.9985392699592792,0.0002938608401041,9,2
977.8735351562498,0.998599421861562,0.000293792555149,9,2
977.8939819335936,0.999909374864333,0.0002939233724518,9,2
977.9144287109376,1.000037581673458,0.0002938815629331,9,2
977.9348754882814,0.9993177406488098,0.000293835824892,9,2
977.9757080078124,1.0004199159537897,0.0002938347034678,9,2
977.996154785156,1.0001130471889277,0.0002937582383321,9,2
978.0166015625,0.999926306169534,0.0002936987657461,9,2
992.5856323242188,0.9999204828176298,0.0002946246701471,6,3
992.6060791015624,0.999805977488387,0.0002946470810226,6,3
992.6265258789062,1.0002779213641426,0.0002947767501671,6,3
992.6469116210936,1.0006269330202249,0.0002947782554603,6,3
992.6673583984376,1.0004358455008744,0.0002947486255897,6,3
992.6878051757812,0.999874327828546,0.0002947342622555,6,3
992.708251953125,1.0002896850286689,0.000294779029464,6,3
992.728698730469,0.9999572471670254,0.0002947439858063,6,3
992.749084472656,0.9996234377898484,0.000294757733115,6,3
992.76953125,0.99950660088844,0.0002947584984394,6,3
992.7899780273436,0.9995693389005984,0.0002947808828706,6,3
992.8104248046876,0.9996868690802028,0.0002948129057626,6,3
992.830810546875,0.9996237724072888,0.0002948111729707,6,3
992.8512573242188,0.9996016736004144,0.0002948155000755,6,3
992.892150878906,1.0000192516303597,0.0002948152957254,6,3
992.91259765625,1.000057131411342,0.0002948674242028,6,3
992.9329833984376,0.99915482766587,0.0002948010462094,6,3
992.953430175781,0.9933548276070888,0.0002942167532468,6,3
992.9738769531252,0.9906470247977008,0.000294044576886,6,3
992.9943237304688,0.98972432039898,0.0002939219464108,6,3
993.014709472656,0.9889793084181706,0.0002939235901083,6,3
993.03515625,0.9896295421767516,0.0002938908290694,6,3
993.0556030273436,0.9884461156414194,0.000293788260939,6,3
993.0760498046876,0.9888906252483852,0.0002938249625896,6,3
993.0964965820312,0.988729669624248,0.0002937865943383,6,3
993.1168823242188,0.9885594228570164,0.0002937834273095,6,3
993.1373291015624,0.9893223394062808,0.0002938552033472,6,3
993.1577758789062,0.988896003758179,0.000293827170391,6,3
993.17822265625,0.9883625880676734,0.000293765503795,6,3
993.1986083984376,0.9888259561246736,0.0002937844632285,6,3
993.2190551757812,0.9900320116688908,0.0002938981736405,6,3
993.239501953125,0.9908422984549594,0.0002939995044368,6,3
993.2599487304688,0.9950210554040454,0.0002945202584,6,3
993.2803955078124,0.9991480004559886,0.0002947968359604,6,3
993.30078125,1.0000069034573107,0.0002948746903902,6,3
993.3212280273436,0.9998590920652968,0.0002948378377216,6,3
993.3416748046876,1.0003937395922295,0.0002948529868514,6,3
993.3621215820312,0.9998762972999898,0.0002948073471746,6,3
993.382507324219,0.9997426913697928,0.0002947979342155,6,3
993.4029541015624,1.0003759055268775,0.0002948076771428,6,3
993.423400878906,1.000012539631581,0.0002947920377311,6,3
993.4438476562498,0.999633420390683,0.0002947489158947,6,3
993.4642944335936,0.9998051394226558,0.0002947529014747,6,3
993.484680175781,0.9996835383187191,0.0002947076348518,6,3
993.5051269531252,0.9996629742078278,0.0002947109047813,6,3
993.5255737304688,0.999952226378083,0.0002947146611773,6,3
993.5460205078124,1.0000106498927743,0.0002946822941871,6,3
993.566467285156,1.0001400345501597,0.0002946549183855,6,3
993.5868530273436,1.0000861697263537,0.0002946661738603,6,3
993.6072998046876,1.0004065075570563,0.0002946597610088,6,3
993.6277465820312,1.0000269335421483,0.0002946007659578,6,3
1016.6968383789062,1.0003282239611633,0.0002957682850245,19,1
1016.7172241210936,0.999861259189032,0.0002958174100773,19,1
1016.7376708984376,0.9998752568835672,0.0002958535213121,19,1
1016.7581176757812,0.999772016057035,0.0002959652579747,19,1
1016.778564453125,0.9999665259965542,0.0002959133910114,19,1
1016.7989501953124,0.9999531009645888,0.0002960039677032,19,1
1016.819396972656,1.000134842081372,0.0002959362912763,19,1
1016.83984375,0.9993795166734872,0.000295879525282,19,1
1016.8602905273436,1.000078733162066,0.0002959220356261,19,1
1016.8807373046876,1.0003643332381784,0.0002962108377234,19,1
1016.901123046875,0.9999885961813136,0.0002962352116562,19,1
1016.9215698242188,1.0005074964880665,0.0002963041249215,19,1
1016.9420166015624,0.998847685516101,0.0002960213833445,19,1
1016.9624633789062,0.9957714367926352,0.0002958685900971,19,1
1016.9828491210936,0.9945855229068726,0.0002957914537531,19,1
1017.0032958984376,0.994243884659875,0.0002958234553,19,1
1017.0237426757812,0.9938422834595994,0.0002958175860309,19,1
1017.044189453125,0.9938731702748456,0.0002958618754086,19,1
1017.0645751953124,0.993446588051428,0.0002958372703773,19,1
1017.085021972656,0.9934862263921616,0.000295878448146,19,1
1017.10546875,0.994347647094392,0.000295987395576,19,1
1017.1259155273436,0.9939799614783188,0.000295992388504,19,1
1017.1463623046876,0.9949329143165354,0.0002961407943601,19,1
1017.166748046875,0.9968956639648092,0.0002962883601083,19,1
1017.1871948242188,0.9993551813161756,0.0002965870469581,19,1
1017.2076416015624,1.0000063881035255,0.0002966092025863,19,1
1017.2280883789062,1.000344278521513,0.0002967355320326,19,1
1017.2484741210936,0.99948432282904,0.0002967291970247,19,1
1017.2689208984376,0.9999953361122896,0.0002967613929448,19,1
1017.2893676757812,1.0001837839593226,0.0002968563777297,19,1
1017.309814453125,1.000295963374349,0.0002968986694166,19,1
1017.3302612304688,1.0001817945732083,0.0002969040309343,19,1
1017.350646972656,0.9997636729458996,0.0002969752100718,19,1
1017.37109375,0.9997487647863362,0.0002970114089248,19,1
1017.3915405273436,1.0000389066165625,0.0002970810108044,19,1
1017.4119873046876,1.000204425925728,0.0002971466479504,19,1
1061.8536376953125,0.9997360066957226,0.0002992846247869,20,1
1061.8740234375,1.0003554098635794,0.0002993088455881,20,1
1061.89453125,0.9995242375755604,0.0002992885454412,20,1
1061.9149169921875,1.000086776369226,0.0002992541758513,20,1
1061.935302734375,1.00048013835169,0.000299301321899,20,1
1061.955810546875,1.0002156296496272,0.0002992564817629,20,1
1061.9761962890625,0.9997849594733424,0.0002992107607969,20,1
1061.9965820312498,0.9998257143670914,0.0002991878245028,20,1
1062.0170898437502,1.0002899193924983,0.0002992091097783,20,1
1062.0374755859375,0.999858462133742,0.0002991305956794,20,1
1062.0579833984375,0.9997431278380584,0.0002991171647619,20,1
1062.078369140625,0.9997524441267106,0.0002991112826479,20,1
1062.0987548828125,0.9978050596691714,0.0002990263517489,20,1
1062.1192626953125,0.9948366266734344,0.0002987262337196,20,1
1062.16015625,0.9945381294131213,0.0002986314809458,20,1
1062.1805419921875,0.9947634105352808,0.0002986312845937,20,1
1062.200927734375,0.993892893462532,0.0002986368703389,20,1
1062.221435546875,0.993170443644832,0.000298571718517,20,1
1062.2418212890625,0.9948859750643684,0.0002987224889581,20,1
1062.2622070312498,0.9941236230322644,0.0002986077902755,20,1
1062.2827148437502,0.994205277478112,0.0002986194341288,20,1
1062.3031005859375,0.9946321873410292,0.0002985855286379,20,1
1062.3236083984375,0.9976004561459838,0.000298870096129,20,1
1062.343994140625,0.9996414378247974,0.0002990745752587,20,1
1062.3643798828125,0.9998115950541466,0.0002990326129176,20,1
1062.3848876953125,0.9998697927515932,0.0002990577991149,20,1
1062.4052734375,0.9989843060336376,0.0002989997975096,20,1
1062.42578125,1.0001283306674615,0.0002990385928246,20,1
1062.4461669921875,1.000529886220149,0.000299099078078,20,1
1062.466552734375,1.000410948946304,0.0002991393173062,20,1
1062.487060546875,1.0003972147927362,0.0002989808537669,20,1
1062.5074462890625,0.9998374935613344,0.0002990170532944,20,1
1062.5278320312498,1.0000512229816243,0.0002990175890768,20,1
1062.5483398437502,0.9998176732867622,0.00029898271356,20,1
1062.5687255859375,1.0000587461877777,0.0002990688400652,20,1
1107.0102539062498,1.0001349365394987,0.0003044882970896,21,1
1107.0307617187502,0.9998611027523878,0.0003044418362493,21,1
1107.0511474609375,0.9999382399579566,0.0003044899658897,21,1
1107.0716552734375,0.999914230988526,0.0003044541000714,21,1
1107.092041015625,0.9999876806245472,0.0003044778796561,21,1
1107.1124267578125,1.0001658690084767,0.0003044805301074,21,1
1107.1329345703125,1.0001771596079017,0.0003044733649044,21,1
1107.1533203125,0.9996663428179292,0.0003044592561261,21,1
1107.1737060546875,0.9999738322879614,0.0003044859130309,21,1
1107.1942138671875,1.0000616073303454,0.0003044864989102,21,1
1107.214599609375,1.0002997779109886,0.0003044896739437,21,1
1107.235107421875,0.9999424457520064,0.0003044784849855,21,1
1107.2554931640625,0.997917328447474,0.0003043238046184,21,1
1107.2758789062498,0.9953148935649102,0.0003041094494811,21,1
1107.2963867187502,0.9941016920897958,0.0003040670900159,21,1
1107.3372802734375,0.9934499533235156,0.0003039830050245,21,1
1107.357666015625,0.993732735964713,0.0003039995857418,21,1
1107.3780517578125,0.9938128939945424,0.0003040309410318,21,1
1107.3985595703125,0.9934247024425152,0.0003040223158703,21,1
1107.4189453125,0.9935892456288103,0.0003039989174582,21,1
1107.439453125,0.9944540824590288,0.000304100582278,21,1
1107.4598388671875,0.9953646344371015,0.0003041874460893,21,1
